vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,car_name_freq
7,23746,22.69,1995,190.0,5,1600000,152
10,55780,20.92,998,67.1,5,220000,778
4,100000,15.4,1997,120.0,7,880000,273
9,73000,19.81,1086,68.05,5,240000,410
4,20000,15.4,2523,75.0,7,800000,273
4,42000,27.28,1047,69.0,5,435000,145
14,52235,19.7,796,46.3,5,110000,778
7,56000,20.45,1461,83.8,5,450000,218
9,37000,20.92,998,67.1,5,250000,778
8,70000,23.4,1248,74.0,5,385000,890
8,138000,23.4,1248,74.0,5,400000,890
3,22000,21.94,1196,61.7,5,480000,125
6,41604,18.0,1198,86.7,5,400000,362
4,70000,26.32,1498,93.87,5,650000,346
8,30150,16.36,2179,187.7,5,2011000,52
4,39884,23.0,1498,98.96,5,880000,374
4,40000,22.5,999,67.0,5,295000,75
6,27000,16.55,2498,105.0,6,800000,62
12,67000,19.81,1086,68.05,5,150000,410
3,25000,18.1,1199,88.7,5,550000,362
7,50000,13.0,2982,168.5,7,2000000,187
8,75000,25.8,1498,98.6,5,325000,362
7,80000,12.05,2179,120.0,8,555000,273
6,58000,23.0,1498,98.96,5,570000,374
3,22000,23.01,999,67.0,5,306000,306
5,62000,23.1,998,67.04,5,415000,237
3,28000,12.9,2755,174.5,7,3200000,187
9,41000,18.6,1197,85.8,5,300000,781
9,65000,20.77,1248,88.76,7,430000,343
5,10000,23.95,998,67.05,5,315000,778
7,55000,26.0,1498,98.6,5,549000,757
5,47000,22.0,1197,81.8,5,475000,890
7,144000,26.0,1498,98.6,5,410000,757
5,20500,19.12,1373,91.1,5,795000,346
5,30000,22.54,1396,88.73,5,820000,906
9,32208,14.0,2523,75.0,8,625000,273
3,68000,19.83,1198,67.0,5,370000,85
7,90000,25.2,1248,74.0,5,350000,781
4,34000,22.37,2487,214.56,5,4100000,6
2,14499,22.0,1197,81.8,5,535000,781
2,34000,18.15,998,118.35,5,1050000,58
5,17500,27.28,1047,69.0,5,400000,145
6,39900,15.1,1196,73.0,5,275000,125
16,120000,19.7,796,46.3,5,95000,778
4,40000,9.5,3604,280.0,5,4875000,2
8,90000,23.4,1248,74.0,5,400000,890
16,40000,19.7,796,46.3,5,121000,778
7,40000,19.1,1197,85.8,5,550000,890
3,10000,18.9,1197,81.86,5,510000,580
3,10000,21.4,1197,83.1,5,800000,364
2,30000,21.21,1197,81.8,5,592000,781
2,4717,19.0,1199,88.76,5,785000,362
5,30000,20.73,1373,91.1,5,625000,346
7,150000,22.7,1498,89.84,5,470000,374
4,90000,28.4,1248,74.0,5,620000,781
7,100000,26.0,1498,98.6,5,570000,757
2,46000,11.36,2755,171.5,7,1811000,545
5,32000,19.16,2487,214.5,5,2300000,36
3,71000,19.67,1582,126.2,5,1100000,336
6,61000,15.8,1499,110.0,5,525000,374
9,58000,16.7,1198,88.8,5,320000,175
5,23000,27.3,1498,98.6,5,525000,175
6,20000,23.95,998,67.05,5,275000,778
8,56000,19.5,1582,126.24,5,590000,50
5,33000,27.39,1248,74.0,5,510000,364
9,100000,15.1,2179,140.0,7,585000,330
10,174926,17.92,1086,62.1,5,150000,139
7,60000,23.4,1248,74.0,5,400000,890
5,70333,17.8,1497,117.3,5,700000,757
4,90000,18.6,1197,81.83,5,500000,906
9,25000,12.99,2494,100.0,8,1050000,545
5,120000,26.59,1248,74.0,5,568000,890
2,5000,17.8,1496,105.5,5,1000000,17
3,39000,16.36,2179,140.0,7,1275000,273
6,25000,18.6,1197,81.83,5,475000,906
10,92000,13.14,1798,157.8,5,350000,93
7,51000,20.14,1498,88.8,5,395000,373
9,54000,19.62,1995,187.74,5,825000,152
4,35000,27.28,1047,69.0,5,450000,145
3,24000,21.63,998,67.04,5,495000,237
8,70000,19.01,1461,108.45,5,500000,218
6,140000,15.4,2179,120.0,7,900000,273
8,387000,12.99,2494,100.6,8,700000,545
4,36000,24.3,1248,88.5,5,710000,295
3,110000,23.84,1199,84.0,5,400000,145
4,1000,23.84,1199,84.0,5,470000,145
3,24525,24.3,1248,88.5,5,795000,295
4,32440,17.4,1497,117.6,5,785000,757
10,70000,19.81,1086,68.05,5,250000,410
3,30000,22.5,999,67.0,5,270000,75
3,23268,22.27,1498,108.6,5,914000,247
8,67000,32.52,998,58.33,5,260000,717
6,150000,20.45,1461,83.8,5,550000,218
2,25000,11.36,2755,171.5,7,2225000,545
3,50000,21.21,1197,81.8,5,540000,781
5,40000,16.55,2498,105.0,6,620000,62
7,56000,16.55,1968,147.51,5,1550000,99
10,60000,17.0,1497,118.0,5,350000,757
5,10000,23.95,998,67.05,5,300000,778
7,110000,25.1,1498,98.6,5,550000,757
2,30000,16.36,2179,140.0,7,1270000,273
2,20000,19.34,1462,103.0,7,740000,343
7,89000,11.3,2987,254.8,7,3450000,36
3,15000,23.84,1199,84.0,5,450000,145
4,15000,15.74,1591,121.3,5,750000,492
6,90000,25.2,1248,74.0,5,520000,781
8,73695,18.6,1197,85.8,5,345000,781
12,100000,19.81,1086,68.05,5,215000,410
11,10000,16.2,1599,103.2,5,370000,492
7,14971,22.74,796,47.3,5,230000,778
2,16000,17.4,1497,117.6,5,1075000,757
6,50000,15.96,2523,62.1,7,550000,211
3,64000,24.4,1499,98.96,5,550000,271
4,25000,24.7,1047,69.0,5,600000,37
6,37006,26.21,1248,88.5,5,525000,346
7,50000,20.51,998,67.04,5,350000,717
12,94000,19.3,1248,73.9,5,255000,890
6,93469,15.4,2179,120.0,7,890000,273
3,20000,16.0,2179,140.0,7,1500000,330
5,20000,15.0,2143,204.0,5,3000000,125
8,35000,15.96,2523,62.1,7,500000,211
6,38546,20.51,998,67.04,5,330000,717
4,18000,14.84,1598,103.2,5,850000,182
6,34500,15.6,1196,70.0,5,335000,271
3,43000,21.21,1197,81.8,5,610000,890
3,20000,21.4,1197,83.1,5,834000,364
10,100000,20.0,1399,68.0,5,170000,271
3,40000,24.3,1248,88.5,5,900000,295
7,120000,26.0,1498,98.6,5,450000,757
2,25000,18.69,1462,103.0,7,900000,343
10,98000,15.04,1598,103.6,5,360000,247
5,66000,16.0,1198,90.0,5,530000,175
4,30000,20.68,1995,188.0,5,2700000,54
6,60000,15.96,2523,62.1,7,551000,211
9,41315,11.74,1796,186.0,5,1050000,118
3,60000,19.67,1582,126.2,5,1000000,336
17,80000,19.7,796,46.3,5,80000,778
6,60000,20.0,1196,63.0,5,250000,125
5,35000,21.5,1197,81.8,5,390000,717
7,120000,12.07,2967,241.4,7,2400000,23
13,80000,13.9,1599,103.2,5,130000,492
4,100000,26.59,1248,74.0,5,450000,890
8,35400,14.84,2143,167.62,5,1385000,118
4,18000,17.66,2993,355.37,4,6900000,37
5,37000,18.6,1197,85.8,5,495000,781
4,10000,17.5,1199,88.7,5,800000,101
4,40000,23.01,999,67.0,5,260000,306
18,120000,19.7,796,46.3,5,65000,778
5,60000,18.9,1197,82.0,5,460000,580
7,100000,21.9,1396,88.76,5,450000,906
14,55000,18.9,1061,67.0,5,105000,717
4,34000,12.0,2354,187.4,5,1775000,28
5,67000,22.77,1498,98.59,5,525000,374
4,10000,24.04,999,67.0,5,341000,306
5,20699,15.29,1591,121.3,5,775000,336
10,75000,11.5,2982,171.0,7,1099000,187
7,89000,25.8,1498,98.6,5,320000,362
4,59000,14.3,1598,103.6,5,599000,182
7,120000,15.4,2523,75.0,9,750000,273
4,68791,25.2,1248,74.0,5,510000,781
2,10300,24.7,796,47.3,5,300000,778
2,25000,25.47,1248,88.5,7,1100000,343
7,36000,17.5,1197,85.8,5,435000,890
10,60000,16.0,1198,90.0,5,320000,175
5,25000,23.95,998,67.05,5,350000,778
4,48000,16.1,1950,191.7,5,3750000,125
4,90000,10.1,2354,152.0,5,1490000,28
8,70000,23.4,1248,74.0,5,550000,890
6,90000,23.9,1582,126.2,5,525000,492
9,96000,22.32,1582,126.32,5,415000,492
6,90000,22.74,796,47.3,5,200000,778
4,41000,16.02,1373,93.7,7,695000,343
13,30000,19.81,1086,68.05,5,160000,410
10,29000,20.36,1197,78.9,5,235000,410
9,59000,18.9,998,67.1,5,300000,717
3,12000,17.19,1197,81.86,5,600000,906
3,45874,26.6,998,58.16,5,357000,717
5,100000,25.8,1498,98.6,5,320000,362
10,10000,20.0,1399,68.0,5,250000,271
4,40000,19.12,1373,91.1,5,770000,346
2,25000,17.0,1197,110.0,5,1140000,15
10,150000,17.8,1248,75.0,5,200000,781
4,40000,15.85,1499,110.4,5,700000,374
8,65000,23.4,1248,74.0,5,480000,890
4,45000,18.6,1197,81.83,5,600000,906
7,80000,25.2,1248,74.0,5,410000,781
5,60000,26.0,1498,98.6,5,750000,757
6,38819,21.4,1197,83.1,5,510000,364
2,5700,17.5,1199,88.7,5,875000,101
4,24000,21.4,1197,83.1,5,565000,364
7,50000,20.51,998,67.04,5,295000,717
4,35000,23.84,1199,84.0,5,380000,145
7,70000,14.0,2523,75.0,7,650000,273
10,78251,14.49,2993,258.0,5,1600000,37
8,59867,22.32,1582,126.32,5,450000,492
2,8400,21.7,998,67.0,5,420000,13
7,9000,23.1,998,67.04,5,360000,237
6,17000,23.1,998,67.04,5,425000,237
9,94000,13.93,2179,138.03,7,250000,100
9,35000,22.07,1199,73.9,5,290000,373
2,25000,18.6,1199,88.76,5,640000,362
16,90000,14.0,1061,64.0,5,80000,717
8,90000,15.1,2179,140.0,7,700000,330
5,40000,26.59,1248,74.0,5,550000,890
7,78916,23.4,1248,74.0,5,300000,890
4,19000,17.0,1591,121.3,5,900000,492
13,75900,16.1,1298,88.2,5,240000,781
4,33230,18.6,1197,81.83,5,655000,906
6,58000,18.16,1196,86.8,5,290000,271
18,90000,19.7,796,46.3,5,80000,778
4,17000,18.9,1197,82.0,5,425000,580
7,114605,19.1,1197,85.8,5,380000,890
2,19000,20.8,1493,113.4,5,1250000,28
4,35000,24.3,1248,88.5,5,884000,295
3,50000,16.5,1493,70.0,7,800000,211
8,74000,16.9,1497,100.0,5,580000,757
2,6000,20.52,1197,81.8,5,500000,717
3,7000,22.48,1995,187.74,5,4750000,118
7,40000,18.9,1197,82.0,5,540000,580
6,70000,20.62,1198,67.0,7,300000,85
2,10000,21.21,1197,81.8,5,640000,890
3,34000,24.3,1248,88.5,5,875000,295
4,39000,24.3,1248,88.5,5,750000,295
1,10000,23.84,1199,83.83,5,535000,145
12,66000,17.0,1497,118.0,5,262000,757
5,38000,28.09,1248,88.5,5,591000,346
8,110000,21.9,1396,88.76,5,350000,906
3,25000,17.5,1373,91.1,7,720000,343
3,40000,22.1,1396,88.7,5,1050000,336
10,61000,15.2,1968,140.8,5,1000000,99
3,63000,27.28,1047,69.0,5,380000,145
2,7980,24.3,1248,88.5,5,850000,295
5,30000,22.74,796,47.3,5,225000,778
10,60000,12.3,1796,185.0,5,890000,125
4,45000,28.4,1248,74.0,5,560000,781
15,43000,15.4,1590,94.0,5,120000,364
10,62000,11.4,2953,153.86,7,425000,47
2,6507,17.0,1198,108.5,5,875000,85
3,8000,18.16,1196,86.8,5,590000,65
9,51000,16.8,1497,116.3,5,440000,757
12,120000,17.3,1061,57.5,5,110000,717
6,114183,21.79,998,67.05,5,350000,717
1,15000,20.7,1197,81.86,5,650000,580
4,49000,10.0,2148,170.0,5,3975000,125
12,75000,17.0,1497,118.0,5,260000,757
6,50000,18.9,1197,82.0,5,405000,580
2,29250,13.68,2393,147.8,8,1950000,545
5,100000,16.0,1997,140.0,7,1180000,330
4,50000,15.4,2179,120.0,7,970000,273
13,120000,19.3,1248,73.9,5,165000,890
5,55000,17.8,1497,117.3,5,650000,757
4,43500,14.62,1999,149.92,5,1245000,50
5,70000,24.3,1248,88.5,5,680000,295
9,120000,22.9,1248,74.0,5,500000,781
9,70000,20.36,1197,78.9,5,200000,410
10,53000,20.51,998,67.04,5,275000,717
1,5000,23.7,1493,98.6,5,890000,58
8,58000,22.32,1582,126.3,5,360000,492
2,15000,18.6,1197,81.86,5,620000,906
6,55000,18.9,1197,82.0,5,360000,580
2,10000,22.7,799,53.64,5,260000,75
4,46122,22.0,1197,81.8,5,650000,890
5,74962,24.3,1248,88.5,5,681000,295
6,40000,15.37,1196,73.0,7,215000,125
3,39000,12.9,2755,174.5,7,3050000,187
11,70000,17.92,1086,62.1,5,225000,139
8,60000,20.77,1248,88.8,7,400000,343
5,23256,17.0,1497,121.36,5,585000,374
5,84000,24.3,1248,88.5,5,525000,295
6,56308,20.45,1461,83.8,5,440000,218
7,46000,26.0,1498,98.6,5,501000,757
14,80000,21.79,998,67.05,5,85000,717
5,90000,15.4,2179,120.0,7,900000,273
4,120000,19.0,1197,85.8,5,325000,890
16,120000,19.7,796,46.3,5,90000,778
3,15000,18.9,1197,81.86,5,525000,580
2,15000,23.84,1199,84.0,5,600000,145
8,52000,15.0,1598,103.5,5,425000,182
6,39000,18.6,1197,81.83,5,526000,906
8,73100,25.8,1498,98.6,5,324000,362
3,39000,12.9,2755,174.5,7,3040000,187
6,49000,28.09,1248,88.5,5,565000,346
8,100000,22.32,1582,126.3,5,500000,492
6,50000,23.26,1197,88.5,5,385000,2
4,66900,20.14,1498,88.0,5,700000,373
4,46000,13.0,1591,121.3,5,1095000,336
3,40000,22.0,1197,81.8,5,550000,781
11,28400,20.36,1197,78.9,5,300000,410
1,4800,15.81,1451,141.0,5,1800000,19
9,62000,16.47,1198,73.9,5,310000,373
5,25000,17.01,1591,121.3,5,780000,492
6,45864,20.4,1197,83.11,5,450000,781
7,185000,20.45,1461,83.8,5,310000,218
10,60000,12.05,2179,120.0,8,556000,273
7,170000,15.1,2179,140.0,7,825000,330
7,82000,12.7,2179,187.7,5,2590000,51
10,60000,12.05,2179,120.0,8,465000,273
5,13433,17.8,1198,86.7,5,551000,362
6,35000,22.54,1396,88.73,5,600000,906
2,5000,20.3,1086,68.0,5,410000,139
3,32400,22.0,1197,81.8,5,575000,781
7,60000,16.55,2498,105.0,6,700000,62
4,50000,10.75,2694,163.7,8,1495000,545
5,70000,12.0,2987,224.0,7,4100000,36
4,56000,15.4,1997,120.0,7,1150000,273
7,34000,23.95,998,67.05,5,251000,778
6,59000,18.9,1197,82.0,5,425000,580
2,30000,18.9,1197,81.86,5,600000,580
6,48767,26.21,1248,88.5,5,681000,346
6,88541,27.3,1498,98.6,5,500000,175
8,57300,28.4,1248,74.0,5,340000,781
5,66500,13.0,1591,121.3,5,998000,336
7,24000,18.6,1197,81.83,5,500000,906
7,27233,25.8,1498,98.6,5,445000,362
5,43031,21.38,1396,88.7,5,1050000,336
6,25000,16.0,2179,140.0,7,1400000,330
8,43434,20.0,1399,68.1,5,280000,271
3,40000,28.4,1248,74.02,5,750000,890
10,80000,16.7,1198,88.8,5,250000,175
10,63000,16.47,1198,73.9,5,245000,373
8,90000,22.07,1199,73.9,5,250000,373
4,22000,27.28,1047,69.0,5,475000,145
4,80000,15.96,2523,63.0,9,600000,211
8,51674,15.1,2179,140.0,7,570000,330
5,10000,22.7,799,53.64,5,245000,75
8,35858,18.5,1197,82.85,5,350000,906
3,35000,20.28,1462,103.25,5,1000000,346
3,18329,22.0,1582,126.2,5,990000,492
3,49000,11.36,2755,171.5,7,2050000,545
9,50000,16.55,2498,105.0,6,500000,62
10,50000,15.04,1598,103.6,5,385000,247
8,47000,20.92,998,67.1,5,280000,778
7,60000,25.2,1248,74.0,5,465000,781
5,72000,22.77,1498,98.59,5,650000,374
12,69000,17.0,1497,118.0,5,300000,757
10,65000,11.33,4134,335.2,7,1890000,23
9,100000,18.9,998,67.1,5,225000,717
1,1500,21.01,1197,81.8,5,624000,364
1,4500,20.5,1197,81.86,5,900000,1
9,23994,17.11,1968,174.33,5,1275000,99
6,100000,14.0,2179,138.1,7,585000,100
7,70355,22.32,1582,126.32,5,527000,492
4,40000,24.3,1248,88.5,5,720000,295
3,39000,24.3,1248,88.5,5,775000,295
2,17000,25.32,1198,77.0,6,600000,27
2,10000,19.5,1199,88.76,5,650000,362
4,20000,18.15,1198,82.0,6,380000,66
3,35000,18.6,1197,81.83,5,600000,906
7,52000,23.95,998,67.05,5,244000,778
7,50080,22.74,796,47.3,5,225000,778
11,90000,19.81,1086,68.05,5,130000,410
6,67000,22.15,1498,108.6,5,565000,247
4,20000,23.1,998,67.04,5,450000,237
2,39000,15.8,1591,121.3,5,920000,336
4,36000,15.4,1997,120.0,7,1241000,273
3,40000,22.0,1197,81.8,5,630000,781
2,18458,21.01,1197,81.8,5,610000,364
6,54694,11.1,2400,200.0,7,2400000,7
6,18650,21.5,1197,81.8,5,299000,717
2,23000,17.4,1497,117.6,5,960000,757
3,24000,17.5,1199,88.7,5,775000,101
3,40000,16.0,2179,140.0,7,1321000,330
8,148736,15.1,2179,140.0,7,700000,330
5,80000,18.0,1497,117.3,5,680000,757
3,10000,18.9,1197,81.86,5,451000,580
4,32000,24.3,1248,88.5,5,925000,295
8,95000,19.01,1461,108.45,5,295000,218
3,20000,21.21,1197,81.8,5,635000,890
11,186000,12.05,2179,120.0,8,400000,273
3,50000,20.3,1199,84.0,5,410000,37
1,3000,17.01,1984,241.3,5,4600000,64
13,70000,8.45,2979,321.0,5,750000,37
6,75000,28.09,1248,88.5,5,625000,346
11,100000,11.5,2982,171.0,7,800000,187
13,69000,17.92,1086,62.1,5,125000,139
8,90000,22.7,1582,126.24,5,615000,50
6,120000,15.4,2179,120.0,7,900000,273
1,1800,19.5,1199,88.76,5,720000,362
3,15000,28.4,1248,74.0,5,675000,781
6,35000,14.3,1598,103.52,5,650000,182
8,215000,12.99,2494,100.6,7,1000000,545
5,15000,20.41,2987,271.0,5,6200000,1
4,23200,21.4,1197,83.1,5,610000,364
5,60000,24.0,1120,70.0,5,400000,580
8,40000,12.99,2494,100.6,8,850000,545
6,60000,16.47,1198,74.0,5,350000,373
9,70000,12.7,2179,187.7,5,2100000,51
13,120000,10.5,2609,120.0,9,300000,273
9,147000,14.0,2523,75.0,8,500000,273
7,61251,20.45,1461,83.8,5,430000,218
5,60000,18.16,1196,86.8,5,420000,271
9,120000,14.3,1598,105.0,5,500000,182
3,50000,20.51,998,67.04,5,400000,717
4,21000,17.5,1199,88.7,5,650000,101
5,54500,12.55,2982,168.5,7,2000000,187
13,70000,17.8,1248,75.0,5,170000,781
6,50000,17.4,1497,117.3,5,650000,757
2,12955,23.95,998,67.1,5,375000,778
13,92000,19.81,1086,68.05,5,190000,410
9,80000,20.0,1399,68.0,5,173000,271
5,80000,21.13,1498,108.6,5,650000,182
2,8043,22.0,1197,81.8,5,675000,781
5,35118,17.8,1198,86.7,5,475000,362
7,56000,12.0,2092,127.0,7,675000,100
2,10000,23.1,998,67.04,5,480000,237
5,52000,17.01,1582,126.2,5,1050000,336
3,16631,20.51,998,67.04,5,410000,717
4,48000,17.19,1197,81.86,5,520000,906
8,50000,14.3,1598,103.6,5,239000,182
8,58000,18.9,998,67.1,5,248000,717
7,50000,14.0,2179,138.1,7,800000,100
5,47000,20.36,1197,78.9,5,365000,410
4,58900,17.8,1198,86.7,5,470000,362
11,80000,11.1,2400,200.0,7,1200000,7
2,30000,20.3,1086,68.0,5,550000,139
11,147626,18.9,1061,67.0,5,199000,717
7,67300,23.0,1396,90.0,5,368000,906
9,100000,19.01,1461,108.45,5,550000,218
6,65000,19.5,1582,126.24,5,795000,50
11,160000,17.8,1248,75.0,5,250000,781
11,43000,19.7,796,46.3,5,170000,778
4,44000,18.6,1197,81.83,5,550000,906
9,16000,18.9,998,67.1,5,400000,717
7,110000,21.14,1498,103.52,5,550000,182
4,20000,20.63,1198,67.06,5,300000,85
5,29000,13.0,2987,265.0,5,3500000,125
4,63500,28.09,1248,88.5,5,665000,346
9,40000,20.77,1248,88.8,7,650000,343
5,46000,18.9,1197,82.0,5,455000,580
7,70000,18.6,1197,85.8,5,450000,781
9,68812,22.32,1582,126.32,5,440000,492
2,5000,20.3,1086,68.0,5,550000,139
8,110000,19.1,1197,85.8,5,420000,890
8,56000,19.01,1461,108.45,5,450000,218
4,40000,19.6,1461,108.45,5,1000000,218
8,120000,23.4,1248,74.0,5,330000,890
7,57000,20.0,1399,68.05,5,275000,271
4,50000,10.26,2694,163.7,7,2700000,187
11,120000,13.6,2523,63.0,7,255000,211
6,25000,9.52,2993,313.0,4,4490000,18
8,61000,19.87,1461,83.8,5,450000,218
2,23000,19.5,1199,88.76,5,651000,362
5,52000,24.2,1498,93.87,7,675000,343
4,42000,23.0,1396,90.0,5,549000,906
4,28860,23.4,1248,74.0,5,520000,890
5,26000,18.9,998,67.1,5,375000,717
9,10000,20.92,998,67.1,5,225000,778
10,70000,17.5,1298,85.8,5,315000,890
3,20000,28.4,1248,74.02,5,650000,890
6,63000,27.39,1248,74.0,5,510000,364
8,90145,28.4,1248,74.0,5,350000,781
9,50000,17.05,1995,184.0,5,1200000,54
5,5000,17.8,1497,117.3,5,900000,757
3,60000,17.0,1198,108.5,5,700000,85
4,25000,21.4,1197,83.1,5,590000,364
2,31999,11.36,2755,171.5,7,1825000,545
12,59915,17.0,1497,118.0,5,295000,757
2,31000,15.1,2179,152.87,7,1450000,330
7,51000,11.3,2987,254.8,7,3495000,36
3,50000,18.6,1197,81.83,5,584000,906
3,50000,18.6,1197,81.83,5,620000,906
6,120000,20.85,1197,83.14,5,350000,890
8,32000,24.0,1120,70.0,5,365000,580
5,30000,17.5,1373,91.1,7,635000,343
7,54800,12.99,2494,100.0,7,851000,545
8,13000,18.6,1197,85.8,5,450000,781
7,60000,22.7,1498,89.84,5,460000,374
3,41000,17.4,1497,117.3,5,800000,757
10,85000,18.48,1995,177.0,5,999000,118
5,55000,22.54,1396,88.73,5,540000,906
6,80000,26.59,1248,74.0,5,480000,890
7,60000,23.4,1248,74.0,5,450000,890
5,46000,15.4,1997,120.0,7,1065000,273
3,77000,19.87,1461,83.8,5,730000,218
6,60200,12.99,2494,100.6,8,820000,545
10,60000,11.74,1796,186.0,5,900000,118
4,30000,25.17,799,53.3,5,300000,306
8,98813,22.77,1498,98.59,5,350000,374
5,120000,22.74,796,47.3,5,198000,778
4,15000,18.88,1995,184.0,5,2350000,152
8,80000,23.4,1248,74.0,5,401000,890
5,27000,15.85,1499,110.4,5,630000,374
2,4000,17.0,1591,121.3,5,1250000,492
7,60000,22.54,1396,88.73,5,400000,906
6,45000,22.9,1248,74.0,5,450000,781
7,95000,20.34,1498,103.2,5,435000,247
6,30000,20.4,1197,81.8,5,450000,781
4,79000,24.3,1248,88.5,5,825000,295
6,50283,18.9,1197,82.0,5,404000,580
11,80000,17.0,1497,118.0,5,300000,757
7,110000,18.5,1197,82.85,5,450000,906
14,200000,12.8,2494,102.0,7,500000,545
6,65000,27.3,1498,98.6,5,450000,175
3,21500,20.63,1198,67.0,5,430000,85
10,52000,18.5,1197,80.0,5,260000,906
5,50000,22.74,796,47.3,5,235000,778
3,20000,21.4,1197,83.1,5,580000,364
5,60000,21.5,1498,108.5,5,640000,247
3,20000,23.01,999,67.0,5,367000,306
4,24000,19.44,1198,67.0,7,425000,85
3,60000,28.4,1248,74.02,5,740000,890
4,80000,27.28,1047,69.0,5,400000,145
8,45000,23.4,1248,74.0,5,390000,890
2,15000,23.84,1199,84.0,5,570000,145
2,4540,20.3,1086,68.07,5,580000,139
6,50000,14.0,2179,138.1,7,625000,100
3,41000,18.9,1197,81.86,5,520000,580
7,50900,19.3,1248,73.9,5,450000,890
4,55000,20.4,1197,83.11,5,450000,781
7,75727,21.21,1197,81.8,5,425000,781
3,20000,21.4,1197,83.1,5,680000,364
2,20000,18.6,1197,81.86,5,625000,906
8,29000,18.25,1968,187.74,5,1250000,99
9,62000,22.9,1248,74.0,5,349000,781
8,70000,20.92,998,67.1,5,220000,778
11,49000,17.4,1497,117.6,5,360000,757
10,137000,11.79,2179,120.0,8,480000,273
6,96000,13.0,2982,168.5,7,1475000,187
2,5808,21.01,1197,81.8,5,750000,364
4,8245,21.4,1197,83.1,5,690000,364
5,73000,27.3,1498,98.6,5,720000,175
6,69997,23.0,1498,98.96,5,530000,374
2,35000,24.3,1248,88.5,5,940000,295
2,10000,20.3,1086,68.0,5,500000,139
2,13000,15.37,1196,73.0,5,340000,125
4,20000,24.3,1248,88.5,5,775000,295
6,68251,28.4,1248,74.0,5,410000,781
4,36000,13.0,1591,121.3,5,1125000,336
10,60000,12.8,2494,102.0,8,600000,545
6,60000,15.4,1997,120.0,7,1050000,273
6,112000,12.55,2982,168.5,7,1650000,187
3,60000,20.51,998,67.04,5,375000,717
4,28000,17.8,1198,86.7,5,500000,362
5,42000,28.4,1248,74.0,5,485000,781
6,90000,28.4,1248,74.0,5,420000,781
4,35000,17.19,1197,81.86,5,600000,906
10,50000,17.0,1497,118.0,5,300000,757
5,100000,20.14,1498,88.0,5,630000,373
5,80000,19.16,2494,157.7,5,1995000,36
8,120000,14.0,2179,138.1,7,600000,100
8,63000,15.1,2179,140.0,7,580000,330
8,65000,13.0,2982,168.5,7,1300000,187
9,24943,23.95,998,67.05,5,235000,778
3,48976,15.4,2523,75.0,7,1011000,273
13,110000,18.9,1061,67.0,5,125000,717
3,25000,20.51,998,67.04,5,400000,717
9,110000,12.05,2179,120.0,9,600000,273
6,55000,16.0,2179,140.0,7,925000,330
4,136226,11.36,2755,171.5,7,1425000,545
8,49000,16.55,2498,105.0,6,475000,62
12,250000,12.8,2494,102.0,8,600000,545
4,24000,24.3,1248,88.5,5,785000,295
4,7500,17.19,1197,81.86,5,660000,906
5,50000,20.63,1198,67.0,5,235000,85
9,20000,18.9,998,67.1,5,230000,717
3,15000,18.9,1197,81.86,5,600000,580
2,15260,28.09,1248,88.5,5,1095000,346
9,58000,19.87,1461,83.8,5,500000,218
7,60000,12.99,2494,100.6,7,775000,545
2,10000,20.0,999,72.0,7,550000,12
7,35000,22.74,796,47.3,5,250000,778
3,70000,28.09,1248,88.5,5,725000,346
11,60000,17.92,1086,62.1,5,180000,139
5,20000,18.16,1196,86.8,5,525000,65
5,55000,19.87,1461,83.8,5,600000,218
8,42462,17.8,1498,119.35,5,480000,757
1,12000,18.6,1199,88.76,5,785000,362
7,70000,17.4,1497,117.3,5,560000,757
2,12973,18.6,1197,81.86,5,690000,906
3,16000,17.0,1497,121.31,5,875000,374
9,9000,9.5,5998,626.0,4,14500000,3
9,55236,19.1,1197,85.8,5,350000,890
2,10000,25.5,1498,98.6,5,975000,101
4,49000,17.4,1497,117.6,5,970000,757
8,91468,24.0,1120,70.0,5,280000,580
3,68000,27.28,1047,69.0,5,381000,145
6,120000,12.55,2982,168.5,7,1600000,187
2,20000,17.19,1197,81.86,5,700000,906
8,45000,16.55,2498,105.0,7,545000,62
17,80000,19.7,796,46.3,5,77000,778
10,80000,20.36,1197,78.9,5,225000,410
5,80000,20.4,1197,81.8,5,510000,781
6,35000,15.4,1997,120.0,7,850000,273
5,63000,24.3,1248,88.5,5,735000,295
6,42000,25.83,1498,99.0,5,475000,65
9,170000,11.88,1086,62.1,5,175000,139
14,60000,12.9,1799,130.0,5,320000,59
3,19000,21.01,1197,81.8,5,675000,364
6,70000,18.88,1995,184.0,5,1750000,152
4,59000,27.28,1047,69.0,5,375000,145
4,34000,12.0,2354,187.4,5,1775000,3
6,36000,23.4,1248,74.0,5,545000,890
2,50000,21.63,998,67.0,5,500000,237
3,40000,14.84,1598,103.2,5,700000,182
7,110000,23.1,998,67.04,5,250000,237
15,30000,19.7,796,46.3,5,135000,778
6,72909,19.01,1462,103.26,7,525000,343
4,38425,19.67,1582,126.2,5,960000,336
4,32000,10.91,3198,197.2,7,2550000,47
3,50000,18.6,1197,81.83,5,700000,906
4,74014,28.4,1248,74.02,5,669000,890
7,76000,23.1,998,67.04,5,315000,237
3,15000,22.0,1582,126.2,5,1240000,492
6,35100,23.95,998,67.05,5,290000,778
13,120000,16.8,1493,110.0,5,215000,492
3,60000,24.3,1248,88.5,5,850000,295
